"video_id"	"last_trending_date"	"publish_date"	"category_id"	"channel_title"	"views"	"likes"	"dislikes"	"comment_count"	"title"	"trend_day_count"	"tags_count"	"subscriber"	"category_desc"
"tx-9LkVIdz0"	"2018-02-23"	"2018-02-15"	28	"Motherboard"	549996	13978	485	895	"How iFixit Became the World's Best iPhone Teardown Team"	5	32	985681	"Science & Technology"
"sTfUSq8-9Jw"	"2018-02-20"	"2018-02-14"	22	"Tasty"	1132624	38124	482	1333	"Homemade Vs. Boxed Chocolate Cake"	2	11	6205584	"People & Blogs"
"-hg_VRwS5RI"	"2018-02-21"	"2018-02-12"	24	"Channon Rose Vlogs"	116082	7449	72	1248	"HERE WE GO!!! IVF EMBRYO TRANSFER DAY"	3	21	279844	"Entertainment"
"QCjk_NPsIqU"	"2018-02-27"	"2018-02-19"	24	"LastWeekTonight"	6705850	171122	13855	26323	"Trump vs. The World: Last Week Tonight with John Oliver (HBO)"	8	3	5937292	"Entertainment"
"nFpEuUY-zQ0"	"2018-02-28"	"2018-02-19"	22	"Swish Daily"	1721076	8388	930	1382	"Draymond Green on his reaction during Fergie's National Anthem, new All Star format & more"	9	13	16988	"People & Blogs"
"f2MZnJlDJ4c"	"2018-02-26"	"2018-02-19"	17	"NBA"	2684509	23689	1798	2662	"Kevin Hart Leads 2018 NBA All-Star Game Introductions | Team LeBron & Team Stephen"	7	17	8707071	"Sports"
"-8ZHXaGILlc"	"2018-02-20"	"2018-02-19"	17	"NBC Sports"	252542	760	100	111	"2018 Winter Olympics Recap Day 10 I Part 1 I NBC Sports"	1	14	452841	"Sports"
"cy9W-ZywVPc"	"2018-03-03"	"2018-02-18"	1	"Jaiden Animations"	3042679	191479	1240	31447	"Trying to Get Into Fitness & Health"	11	10	3497340	"Film and Animation"
"HUV1unZsiKE"	"2018-02-21"	"2018-02-19"	25	"CBS This Morning"	114424	618	288	977	"Florida shooting suspect: Missed warning signs"	2	8	301758	"News & Politics"
"YbQ-NgaCntk"	"2018-02-28"	"2018-02-19"	24	"Lip Sync Battle"	313852	3530	127	200	"Kathy Bates Slides Into “That’s What I Like” by Bruno Mars | Lip Sync Battle Preview"	9	34	2459221	"Entertainment"
"JeRtUXTQ_aQ"	"2018-02-28"	"2018-02-19"	10	"JamesBayVEVO"	1680396	47507	1434	2289	"James Bay - Wild Love"	9	7	1214545	"Music"
"scMSeVaE7Ao"	"2018-02-27"	"2018-02-18"	10	"Malik Nabee"	331315	631	266	1056	"The Original JJ Redick Chinese New Year Video- 51's"	8	0	64	"Music"
"JDkHmQEOkYo"	"2018-02-27"	"2018-02-19"	23	"Sailor J"	348104	23899	486	1749	"T & P Makeup Look"	8	3	232414	"Comedy"
"7u6rMOvvTzU"	"2018-03-03"	"2018-02-18"	24	"Davie504"	548892	23551	595	2675	"ONE FRET GUITAR SOLO"	7	34	1295228	"Entertainment"
"j8rtMlDTJes"	"2018-02-26"	"2018-02-16"	24	"The Graham Norton Show"	1042283	9260	195	583	"Allison Janney Demonstrates Meryl Streep's Secret Kissing Technique | The Graham Norton Show"	7	17	1676098	"Entertainment"
"-3nEHRN6IPg"	"2018-02-24"	"2018-02-16"	26	"JerryRigEverything"	266142	10697	389	1035	"Blackberry Motion Teardown - Do not trust around Water..."	5	18	1689905	"Howto & Style"
"7efwdTlRvvs"	"2018-02-23"	"2018-02-16"	17	"Prince Marcus"	7189	15	0	14	"Jamie Foxx Awkward Interview SportsCenter Michael Smith"	4	15	1185	"Sports"
"dBPRS4mVT3g"	"2018-02-23"	"2018-02-15"	24	"Entertainment Tonight"	35123	103	18	60	"Jamie Foxx and Katie Holmes Hit the Gym Together for Valentine's Day (Exclusive)"	4	17	1006866	"Entertainment"
"CYZkT8gbiEk"	"2018-02-20"	"2018-02-14"	24	"Complex"	55611	666	227	133	"Tyga Talks About Kylie Jenner Breakup | Everyday Struggle"	1	24	2018112	"Entertainment"
"BuFrAmdWveY"	"2018-02-21"	"2018-02-13"	10	"monatheband"	161456	4724	71	138	"MONA - Kiss Like A Woman (Official Video)"	2	35	4823	"Music"
"fFjkYIgmZnA"	"2018-02-21"	"2018-02-13"	1	"Cartoon Hangover"	66369	2520	588	564	"New Cartoon - The Bagheads - Full Episode - From GO! Cartoons Only on Cartoon Hangover"	2	33	2027927	"Film and Animation"
"AHIcMK_7-Us"	"2018-02-20"	"2018-02-13"	22	"ViralHog"	49462	198	6	24	"Hilarious Pub Prank || ViralHog"	1	1	282774	"People & Blogs"
"ObvUP5YxAKg"	"2018-03-05"	"2018-02-20"	25	"News 5 Cleveland"	1277833	6447	1167	9963	"7th-grader shoots himself at Jackson Memorial Middle School in Stark County"	12	4	53601	"News & Politics"
"aFuA50H9uek"	"2018-03-01"	"2018-02-20"	28	"BostonDynamics"	3680427	66530	1979	15937	"Testing Robustness"	9	7	824219	"Science & Technology"
"r4qSDOHeWjk"	"2018-02-27"	"2018-02-20"	26	"First We Feast"	887547	26592	505	1910	"Binging With Babish Cooks In-N-Out and Shake Shack Clones | The Burger Show"	7	28	2871344	"Howto & Style"
"OpsHLG657lM"	"2018-02-28"	"2018-02-20"	25	"ABC News"	689798	3377	1341	2044	"Fergie says her version of the national anthem 'didn't strike intended tone'"	8	10	3346641	"News & Politics"
"BFWI0GQZA14"	"2018-02-27"	"2018-02-20"	22	"The Slow Mo Guys"	1628628	44765	2565	2697	"Rubber Wrecking Ball in 4k"	7	8	10647755	"People & Blogs"
"Sbp8MmSc2kQ"	"2018-03-05"	"2018-02-20"	25	"Inside Edition"	451602	10960	316	1773	"15-Year-Old Florida Shooting Victim Peter Wang Buried With Military Honors"	13	17	2081261	"News & Politics"
"doFpACkiZ2Q"	"2018-02-21"	"2018-02-20"	24	"Netflix"	135325	1472	467	395	"Derren Brown: The Push I Official Trailer [HD] I Netflix"	1	26	3181914	"Entertainment"
"_IuEg3xbDA0"	"2018-03-05"	"2018-02-19"	24	"Complex"	3254707	80651	1019	6042	"Michael B. Jordan Goes Sneaker Shopping With Complex"	12	31	2018112	"Entertainment"
"bgV4A0GGBnQ"	"2018-02-21"	"2018-02-20"	17	"NBC Sports"	255806	764	121	147	"2018 Winter Olympics Recap Day 11 I Part 1 I NBC Sports"	1	13	452841	"Sports"
"KNxUDJ8_qI0"	"2018-03-04"	"2018-02-19"	24	"Morgan Adams"	1959703	143641	3873	9121	"GETTING A CHIPOTLE TATTOO"	11	16	707439	"Entertainment"
"NSrNn5LuxxQ"	"2018-02-28"	"2018-02-20"	25	"ABC Action News"	232904	968	168	1812	"Officials provide update after Ohio 7th-grader shoots himself at school"	8	8	150769	"News & Politics"
"1kEoS9WwpmA"	"2018-02-28"	"2018-02-20"	24	"Omaze"	414854	16969	205	1041	"Benedict Cumberbatch Performs I'm a Little Teapot // Omaze"	8	42	129814	"Entertainment"
"fZwwcwfbmdo"	"2018-02-27"	"2018-02-19"	25	"CBS News"	1349950	5601	1180	10265	"Florida school shooting suspect appears in court"	7	10	599310	"News & Politics"
"UYZ1WjJI1NM"	"2018-02-21"	"2018-02-20"	24	"TheEllenShow"	361213	5221	217	423	"Diane Keaton Has Her Eyes on Chris Martin"	1	38	23760020	"Entertainment"
"Ecd4eA067P0"	"2018-02-28"	"2018-02-20"	24	"Star Wars"	617155	19872	2712	3844	"Star Wars: The Last Jedi In-Home Trailer (Official)"	8	6	2516341	"Entertainment"
"oWdLorlbhfU"	"2018-02-28"	"2018-02-20"	24	"Bachelor Nation on ABC"	118151	257	400	343	"Tia's Goodbye- Bachelor"	8	11	9423	"Entertainment"
"Ga7thDlGbs8"	"2018-02-27"	"2018-02-20"	25	"C-SPAN"	41253	356	671	1349	"President Trump on bump stocks (C-SPAN)"	7	9	188161	"News & Politics"
"r87aoVq4gZg"	"2018-02-27"	"2018-02-20"	17	"Sauber F1 Team"	184390	1840	30	132	"The C37 – 2018 Alfa Romeo Sauber F1 Team Launch"	7	22	55338	"Sports"
"Hndpk6A4VcE"	"2018-02-27"	"2018-02-19"	23	"MyHarto"	90730	5983	2358	1855	"Is America Ready For A Gay President? | Hannah Hart"	7	31	2533984	"Comedy"
"pVgx8pYpwRE"	"2018-02-21"	"2018-02-19"	10	"BBC Radio 1"	254444	7119	195	863	"Camila Cabello on THAT Blue Ivy Grammys moment"	1	7	4551034	"Music"
"w4C4aSHUtE0"	"2018-02-27"	"2018-02-19"	24	"E! Entertainment"	1095505	7011	603	399	"KUWTK | Kourtney Kardashian Accidentally Snapchats From Friend's Phone! | E!"	7	31	899996	"Entertainment"
"UCrMn3LLMVU"	"2018-03-03"	"2018-02-19"	10	"Rudimental"	1542832	31386	367	733	"Rudimental - These Days feat. Jess Glynne, Macklemore & Dan Caplen [Live at Abbey Road]"	9	16	924651	"Music"
"4EIvK9XsFRo"	"2018-02-27"	"2018-02-19"	26	"Ingrid Nilsen"	94234	4721	201	451	"How Much Does the World Suck? A Quiz with Bill Gates | Ingrid Nilsen"	7	15	3889712	"Howto & Style"
"jS9q7Tu_G0o"	"2018-03-03"	"2018-02-19"	26	"AlishaMarie"	1115398	65162	1518	10512	"I Tried Following a Jeffree Star Makeup Tutorial"	9	12	7058098	"Howto & Style"
"L5hl45NIAhc"	"2018-02-27"	"2018-02-19"	17	"NASCAR"	58234	396	40	176	"'Big one' knocks out several heavy-hitters, sends Daytona 500 to OT"	7	0	247582	"Sports"
"3yy-dKTmyOo"	"2018-03-03"	"2018-02-17"	10	"DisneyMusicVEVO"	7628116	85230	2612	13141	"Milo Manheim, Meg Donnelly - Someday (From ZOMBIES)"	9	9	9420289	"Music"
"Wv0MKHbtcQQ"	"2018-02-22"	"2018-02-17"	24	"jennxpenn"	442716	30499	323	15770	"EATING DISCONTINUED SNACKS *EMOTIONAL*"	2	36	3141857	"Entertainment"
"kl_jxVID3PE"	"2018-03-02"	"2018-02-16"	10	"Genius"	369260	26493	110	1179	"Kali Uchis After The Storm Official Lyrics & Meaning | Verified"	7	26	2282860	"Music"
"hN8mNXa3ICo"	"2018-03-02"	"2018-02-16"	26	"Tasty"	1220106	27221	684	1202	"Homemade Vs. Store-Bought: Doughnuts"	7	21	6205584	"Howto & Style"
"ad_higXixRA"	"2018-02-22"	"2018-02-21"	24	"TheEllenShow"	2841864	55049	2432	4420	"Billionaire Bill Gates Guesses Grocery Store Prices"	1	36	23760020	"Entertainment"
"A9YcrloL3oE"	"2018-02-28"	"2018-02-21"	1	"Unbox Therapy"	3611833	277570	8522	37011	"Jack"	7	50	10286333	"Film and Animation"
"-C_rvt0SwLE"	"2018-03-01"	"2018-02-21"	10	"ImagineDragonsVEVO"	11773962	397715	6677	20481	"Imagine Dragons - Next To Me (Audio)"	8	8	10199977	"Music"
"I5X3vC-XsU0"	"2018-02-22"	"2018-02-21"	24	"Netflix"	493621	6787	458	1465	"Lost in Space | Date Announcement [HD] | Netflix"	1	32	3181914	"Entertainment"
"xe6o4ex7-YA"	"2018-03-05"	"2018-02-21"	24	"Jimmy Kimmel Live"	4270738	54459	2355	2771	"Jimmy Kimmel on His Reaction to Fergie's National Anthem"	5	27	11259007	"Entertainment"
"qvZybtmE5RY"	"2018-03-05"	"2018-02-21"	24	"Wendy Williams"	655615	7753	1828	3833	"A Message from Wendy"	12	3	1624384	"Entertainment"
"ZQcaYYHqrUY"	"2018-02-26"	"2018-02-21"	23	"The Daily Show with Trevor Noah"	1478788	41635	3736	7180	"Parkland Shooting Survivors School Congress on Gun Violence: The Daily Show"	5	25	2940431	"Comedy"
"tXlbRhkQaVc"	"2018-03-05"	"2018-02-21"	24	"Billy Graham Evangelistic Association"	224803	6774	1050	1550	"A Tribute to Billy Graham"	12	6	87149	"Entertainment"
"Oa0tSw2iV5o"	"2018-02-22"	"2018-02-21"	24	"The Late Show with Stephen Colbert"	1492918	42804	6216	12378	"If Politicians Won't Take Action, These High Schoolers Will"	1	34	3965373	"Entertainment"
"JSoLPm6a2yo"	"2018-02-23"	"2018-02-21"	24	"The View"	195473	1958	1232	1693	"Jemele Hill Talks Tweets About Trump, National Anthem Protests, Suspension From ESPN | The View"	2	9	381107	"Entertainment"
"yawznhmT8x8"	"2018-02-25"	"2018-02-21"	22	"BuzzFeedVideo"	1146176	26211	702	1115	"People Try Tiny Baking"	4	34	14889874	"People & Blogs"
"E_ViwNxUldw"	"2018-03-05"	"2018-02-21"	26	"My Virgin Kitchen"	772190	11909	1257	1437	"Clear crisps / Glass Potato Chips"	12	34	685994	"Howto & Style"
"0FBYDz1_EPs"	"2018-02-22"	"2018-02-21"	17	"NBC Sports"	159410	631	160	190	"2018 Winter Olympics Recap Day 12 (Lindsey Vonn) I Part 1 I NBC Sports"	1	17	452841	"Sports"
"k1xvol1SCx8"	"2018-02-23"	"2018-02-21"	10	"BBC Radio 1"	2559730	139744	1296	4861	"Dua Lipa - IDGAF ft. Charli XCX, Zara Larsson, MØ, Alma, in the Live Lounge"	2	14	4551034	"Music"
"dRtqFjYYUY0"	"2018-02-25"	"2018-02-21"	28	"Marques Brownlee"	1745260	73628	1036	6138	"The In-Glass Fingerprint Reader: Explained!"	4	18	5887416	"Science & Technology"
"2B1sY4NecnI"	"2018-02-28"	"2018-02-21"	25	"MSNBC"	102834	873	276	1569	"Christian Evangelist Billy Graham Dies At 99 | Morning Joe | MSNBC"	7	30	791390	"News & Politics"
"38dYSj3F-Lo"	"2018-02-22"	"2018-02-21"	25	"CNN"	88560	1111	203	2128	"Evangelist Billy Graham dies at age 99"	1	6	3095131	"News & Politics"
"1DQ9UTz5j8o"	"2018-03-04"	"2018-02-20"	23	"merrelltwins"	536775	39673	779	4280	"Real Life vs Anime - Merrell Twins ft. Jessie Paege"	10	33	3006038	"Comedy"
"JQkjAhmvITI"	"2018-02-28"	"2018-02-20"	28	"Strange Parts"	335194	25007	250	2072	"Making a Custom GLOWING iPhone Logo - in Shenzhen, China"	7	28	543377	"Science & Technology"
"fHZe0PJf8HA"	"2018-02-28"	"2018-02-20"	26	"Jon B."	78433	1882	120	413	"I just drank 2 redbulls (Sweden is Dänk...here’s why)"	7	5	759637	"Howto & Style"
"qDDNcyOhqCI"	"2018-02-27"	"2018-02-20"	24	"ColliderVideos"	84173	2424	147	683	"Black Panther: 5th Largest Opening of All-Time - Movie Talk"	6	14	435897	"Entertainment"
"_s1M-rkDO8Q"	"2018-02-28"	"2018-02-20"	24	"FX Networks"	61665	1216	38	113	"Legion | Season 2: All In Your Head Preview | FX"	7	19	125215	"Entertainment"
"iDN7xlv3xxM"	"2018-03-03"	"2018-02-18"	24	"Yes Theory"	479182	36495	162	2556	"ABANDONED IN PARIS WITH NO MONEY FOR 24 HOURS (Wild Night with Strangers)"	8	26	1145860	"Entertainment"
"dAfqL3Hts_U"	"2018-02-27"	"2018-02-19"	24	"John Campea"	36457	1170	61	560	"How Much Will Black Panther Boost Avengers Infinity War Box Office"	6	10	116972	"Entertainment"
"ARuS950sgXM"	"2018-02-23"	"2018-02-20"	25	"Washington Post"	53198	234	146	104	"Nikolas Cruz status hearing"	2	8	242880	"News & Politics"
"OgcqNuWfFFA"	"2018-03-02"	"2018-02-18"	22	"Jake Roper"	207648	7048	265	521	"Goodbye Beme"	7	10	303140	"People & Blogs"
"PCRgGZXDGCY"	"2018-02-26"	"2018-02-18"	17	"SPORTSNET"	164241	429	35	343	"Namestnikov takes brutal hit from behind, Sustr left bloody after fight"	5	8	141085	"Sports"
"T2LAd43JoP4"	"2018-02-25"	"2018-02-16"	25	"Vox"	667005	15954	8846	5607	"Why Black Panther’s box office success matters"	4	26	3808198	"News & Politics"
"xLvkFer6aOY"	"2018-02-25"	"2018-02-16"	1	"Comicbook.com"	546200	11337	121	625	"THOR RAGNAROK Short Film - Grandmaster Moves To Earth (2017) Jeff Goldblum Movie HD"	4	11	587231	"Film and Animation"
"tGRzz0oqgUE"	"2018-03-01"	"2018-02-22"	10	"Janelle Monáe"	4121390	105303	7323	8359	"Janelle Monáe – Make Me Feel [Official Music Video]"	7	25	343017	"Music"
"EAGhzuitLXU"	"2018-03-05"	"2018-02-22"	10	"Ed Sheeran"	6542791	201028	3848	8845	"Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018]"	11	21	28676937	"Music"
"HoSWvxeBiWc"	"2018-02-24"	"2018-02-22"	17	"NBC Sports"	1194979	12344	473	1612	"Watch the full shootout between the USA and Canada"	2	12	452841	"Sports"
"ZO4CMPCmFDE"	"2018-03-01"	"2018-02-22"	24	"Kylie Moy"	1642462	41986	1357	3079	"I Followed My Dad Around With a Confetti Cannon.... // Tank Top Moy"	7	13	3094	"Entertainment"
"d-HPZL6AU64"	"2018-03-05"	"2018-02-22"	22	"Safiya Nygaard"	4236930	199729	3169	17488	"I Tried Following A Simply Nailogical Nail Art Tutorial"	11	21	4169227	"People & Blogs"
"jr8L_hJcCM4"	"2018-02-23"	"2018-02-22"	24	"TheEllenShow"	1696551	48689	571	2195	"Oprah Shocks Superfan Tiffany Haddish"	1	41	23760020	"Entertainment"
"-p-PToD2URA"	"2018-03-05"	"2018-02-22"	28	"SpaceX"	1891032	40715	1196	2789	"PAZ Mission"	11	0	1659145	"Science & Technology"
"4AtOU0dDXv8"	"2018-02-24"	"2018-02-22"	25	"CNN"	2036792	29446	14379	38936	"Shooting survivor confronts NRA spokesperson Dana Loesch"	2	9	3095131	"News & Politics"
"UaAHl_m_ybk"	"2018-03-01"	"2018-02-23"	10	"5SOSVEVO"	3738646	262753	2490	31844	"5 Seconds Of Summer - Want You Back (Audio)"	7	8	3969847	"Music"
"xyXscDJSHD0"	"2018-02-23"	"2018-02-22"	24	"The Late Show with Stephen Colbert"	364971	5085	578	1627	"J.J. Abrams Has The Script For 'Star Wars: Episode IX'"	1	35	3965373	"Entertainment"
"QNNcl2mEHzQ"	"2018-02-28"	"2018-02-22"	24	"Netflix"	872261	13850	856	1948	"The Outsider | Official Trailer [HD] | Netflix"	6	36	3181914	"Entertainment"
"x3ch1ajtwbc"	"2018-02-23"	"2018-02-22"	23	"Jimmy Kimmel Live"	654775	18449	2915	4053	"Jimmy Kimmel on Florida Shooting Survivors Being Called Fake News"	1	23	11259007	"Comedy"
"WfPu9Jrcpuk"	"2018-03-05"	"2018-02-22"	10	"David Guetta"	7042361	177540	3665	6484	"David Guetta, Martin Garrix & Brooks - Like I Do (Lyric Video)"	11	19	15730009	"Music"
"o21-6NnDmzY"	"2018-03-01"	"2018-02-22"	24	"Calvin Klein"	130626	832	533	172	"OUR MOMENT. #MYCALVINS"	7	0	145441	"Entertainment"
"08OhPK2BVIU"	"2018-03-05"	"2018-02-21"	23	"Liza Koshy"	4477723	372514	4295	18506	"DOING MAKE UP WITH GARDENING TOOLS!!"	11	29	13857473	"Comedy"
"dvJWgErHi7A"	"2018-03-01"	"2018-02-23"	24	"CMT"	79205	133	60	41	"NASHVILLE on CMT | Final Episodes Coming June 7"	7	25	116118	"Entertainment"
"DuRobNfQK5c"	"2018-03-03"	"2018-02-22"	25	"Beme News"	182200	6315	402	455	"North Korea is afraid of Samsung cell phones"	9	16	284533	"News & Politics"
"Ox-DSihhpBM"	"2018-02-23"	"2018-02-22"	23	"The Tonight Show Starring Jimmy Fallon"	283899	4995	98	344	"Chloe Kim Photobombs Fans and Finds Out She Made the Cover of Kellogg's Corn Flakes"	1	36	15769455	"Comedy"
"T9KTTP7jrBo"	"2018-03-01"	"2018-02-22"	10	"keshaVEVO"	152796	8154	392	612	"Kesha - We R Who We R (Live from Honda Stage at Hollywood Palladium)"	7	19	2833032	"Music"
"ee24QB3o16o"	"2018-03-01"	"2018-02-22"	1	"StudiocanalUK"	140354	523	41	85	"YARDIE - Teaser Trailer - Directed by Idris Elba"	7	2	59581	"Film and Animation"
"G2JLc63P7pw"	"2018-03-01"	"2018-02-22"	17	"Mercedes-AMG Petronas Motorsport"	194964	2062	155	221	"SNEAK PEEK: 2018 Mercedes F1 Livery Revealed!"	7	39	212330	"Sports"
"F7jcFXTnBiQ"	"2018-03-05"	"2018-02-22"	22	"Special Books by Special Kids"	156242	8713	45	977	"Living with a Terminal Illness and Still Happy"	11	11	366224	"People & Blogs"
"-5aaJJQFvOg"	"2018-03-05"	"2018-02-21"	10	"doddleoddle"	1168351	135280	1917	6282	"Havana - swing cover | dodie feat. FLASHBACK"	11	8	1470748	"Music"
"dg2ROPhbHg4"	"2018-03-01"	"2018-02-22"	25	"CNBC"	20631	150	36	116	"SpaceX Launches Falcon 9 To Deliver Satellites | CNBC"	7	33	230748	"News & Politics"
"qVWzDX5NrhQ"	"2018-03-05"	"2018-02-21"	24	"jennxpenn"	241387	17351	229	1352	"I BOUGHT A CARDBOARD CUTOUT OF MYSELF"	11	34	3141857	"Entertainment"
"g2MyotPRcXE"	"2018-02-25"	"2018-02-21"	26	"BuzzFeed Nifty"	79124	3300	64	160	"How To Etch Anything Using The Sun"	3	14	577026	"Howto & Style"
"If-n27SUAl8"	"2018-02-28"	"2018-02-20"	24	"Michael Callaghan"	31831	494	7	37	"GUY DANCES WITH HIS NEIGHBORS"	6	11	61	"Entertainment"
"H_ZaS6agxPs"	"2018-02-27"	"2018-02-21"	22	"Song Of Style"	27710	1332	8	132	"How to be a fashion director - Interview w/ Lisa Aiken | Aimee Song"	5	4	249389	"People & Blogs"
"CW70dL5430c"	"2018-02-27"	"2018-02-20"	28	"JohnnyQ90"	111950	2268	103	268	"3D Printed Nitro Engine Plastic Connecting Rod"	5	39	373177	"Science & Technology"
"OKXLBEvGgTA"	"2018-03-03"	"2018-02-19"	26	"Sylvia Gani"	924479	35408	980	2505	"I Tried Following a Safiya Nygaard Makeup Tutorial..."	7	24	1827249	"Howto & Style"
"RmH15TCBvDk"	"2018-02-25"	"2018-02-20"	28	"The Verge"	58811	837	161	103	"iPod SSD hack, weird toothbrush dongles, and iPad accessories"	3	10	1819334	"Science & Technology"
"k8IEepWOoAQ"	"2018-02-25"	"2018-02-18"	22	"BenDeen"	50066	1850	41	215	"Korean McDonald's PyeongChang Olympics Burger"	3	16	350860	"People & Blogs"
"ikZQLvKZYMA"	"2018-02-27"	"2018-02-18"	26	"42Fab - Metalworking and Multi-Medium Fabrication"	59285	602	88	139	"How to use DeWalt Batteries on Ryobi Tools for $30 | Building a DeWalt to Ryobi Adapter - 42Fab #16"	5	21	3311	"Howto & Style"
"Nl0iGMkxwcc"	"2018-03-02"	"2018-02-20"	22	"Great Big Story"	186912	5463	84	321	"The Sibling Rivalry Behind Adidas Versus Puma"	5	23	2060009	"People & Blogs"
"hIcR65h2GDs"	"2018-02-24"	"2018-02-15"	25	"60 Minutes"	167038	1180	135	673	"No, Oprah's not running for president in 2020"	2	8	140963	"News & Politics"
"dwvVhnQTfDk"	"2018-03-05"	"2018-02-23"	23	"notnotryan"	2583939	47624	2359	4044	"My friend sent me this video of a bison in his car with no context"	10	0	2818	"Comedy"
"d3PMBPw74cc"	"2018-03-01"	"2018-02-23"	24	"The View"	711676	4667	1376	1845	"Tamar Braxton Clears Up Rumors About Her Marriage | The View"	6	8	381107	"Entertainment"
"9yDNAc8YS9c"	"2018-03-05"	"2018-02-23"	24	"samfryltd"	1747615	49725	1583	9036	"Stephen Fry Announcement"	10	0	10915	"Entertainment"
"scI7dYdlzuY"	"2018-02-26"	"2018-02-23"	1	"HBO"	467669	3140	358	831	"Paterno (2018) Official Trailer ft. Al Pacino | HBO"	3	30	1099202	"Film and Animation"
"Ob48twC1yf8"	"2018-02-28"	"2018-02-23"	24	"TheEllenShow"	1159873	28883	10433	0	"Parkland Shooting Survivors on the 'March for Our Lives'"	5	35	23760020	"Entertainment"
"elwTgpHlty0"	"2018-03-05"	"2018-02-23"	10	"PTXofficial"	8383945	386585	9851	20654	"[OFFICIAL VIDEO] HAVANA - PENTATONIX"	10	35	14828172	"Music"
"Kz7R1i2zFpk"	"2018-03-01"	"2018-02-23"	24	"Jimmy Kimmel Live"	1129249	11614	5010	4159	"Oprah Winfrey on Running for President & Trump"	6	27	11259007	"Entertainment"
"-nbm90xAhWY"	"2018-03-01"	"2018-02-23"	24	"WOWPresents"	249572	7944	301	1431	"*SPOILER* 5th Eliminated Queen RuPaul's All Stars 3: Behind the Scenes"	6	12	928880	"Entertainment"
"keD0IJP4Dtw"	"2018-03-01"	"2018-02-23"	10	"Wallows"	162864	9526	183	761	"Wallows - Pictures of Girls (Official Video)"	6	0	30262	"Music"
"KwBpwe-LqTc"	"2018-02-27"	"2018-02-23"	24	"The Late Show with Stephen Colbert"	252785	1684	293	290	"A Reality Show 'Stole' A Crappy Scene From Constance Zimmer's 'UnREAL'"	4	35	3965373	"Entertainment"
"AP14dJZzKkA"	"2018-03-01"	"2018-02-22"	24	"Ryan Is Driving"	3845553	133530	3363	20114	"Woman Tries to Get a Free Ride"	6	11	387120	"Entertainment"
"GEsK9GudV2M"	"2018-03-05"	"2018-02-23"	10	"TroyeSivanVEVO"	1407827	90870	1070	3630	"Troye Sivan - My My My! (Acoustic)"	10	6	2791783	"Music"
"2wbc8x-RHiY"	"2018-03-05"	"2018-02-23"	22	"ShibSibs"	252545	19524	62	1534	"THE FIRST TIME WE MET!"	10	17	151756	"People & Blogs"
"RWzZeA2GMsk"	"2018-03-01"	"2018-02-23"	10	"BishopBriggsVEVO"	175842	10411	133	505	"Bishop Briggs - White Flag (Audio)"	6	8	237964	"Music"
"2Yz_kqxegrs"	"2018-02-24"	"2018-02-23"	10	"BBC Radio 1"	41761	3149	38	251	"Troye Sivan & Ariana Grande working together!"	1	7	4551034	"Music"
"133w0dT64A0"	"2018-02-27"	"2018-02-23"	23	"The Tonight Show Starring Jimmy Fallon"	176811	3640	154	200	"Jimmy Fallon Does Special Five-Minute Homemade Tonight Show on Cardboard Set"	4	39	15769455	"Comedy"
"YBgabneSziQ"	"2018-03-05"	"2018-02-23"	10	"SnoopDoggVEVO"	383282	7731	780	646	"Snoop Dogg - One More Day (Audio) ft. Charlie Wilson"	10	4	2116714	"Music"
"foImxGyOuQE"	"2018-03-01"	"2018-02-23"	24	"The Late Late Show with James Corden"	89365	967	80	80	"On Set, Greta Gerwig Has a Snack Combo Named After Her"	6	31	13608050	"Entertainment"
"HbKnEQdCjGg"	"2018-03-05"	"2018-02-23"	10	"LewisCapaldiVEVO"	310127	12945	148	439	"Lewis Capaldi - Rush (Official Audio) ft. Jessie Reyez"	10	29	114950	"Music"
"e-XM8pek6Kg"	"2018-03-01"	"2018-02-23"	10	"RickyMartinVEVO"	514150	14269	488	817	"Ricky Martin - Fiebre (Audio)"	6	19	4145654	"Music"
"3BHcVPSD4p0"	"2018-03-02"	"2018-02-23"	25	"PBS NewsHour"	11692	145	79	0	"WATCH LIVE: Florida Gov. Rick Scott announcing major action plan to keep Florida students safe"	7	0	634903	"News & Politics"
"-HoAafTYR9w"	"2018-02-28"	"2018-02-21"	25	"Washington Post"	50669	411	157	503	"Trump meets with students following Florida shooting"	5	8	242880	"News & Politics"
"-knTMViJqMU"	"2018-02-27"	"2018-02-20"	25	"The Alex Jones Channel"	25741	916	109	316	"Milo Takes Calls From Infowars Listeners"	4	5	2297122	"News & Politics"
"4iyOED0DPZw"	"2018-02-25"	"2018-02-20"	25	"CBS This Morning"	40026	127	137	319	"Host dad who took in accused Florida shooter: It's his right to have an AR-15"	2	6	298962	"News & Politics"
"Q6vfaPuftmE"	"2018-02-27"	"2018-02-20"	25	"NBC News"	34284	144	212	278	"Donald Trump Jr. Says India's Poorest Have Something Special | NBC News"	4	28	647451	"News & Politics"
"FApBWHvUzMs"	"2018-03-05"	"2018-02-24"	23	"Thomas Sanders"	648565	31265	2505	6016	"MONEY Explained by Non-Experts | Thomas Sanders"	9	48	2496693	"Comedy"
"9YlnHbN28jo"	"2018-03-05"	"2018-02-24"	26	"Clicknetwork"	281931	5400	213	221	"Ingenious Beauty Products - Tried and Tested: EP126"	9	14	1148769	"Howto & Style"
